question_id,frontend_question_id,question__title,question__title_slug,difficulty,paid_only,is_new_question,total_acs,total_submitted,url
640,640,Solve the Equation,solve-the-equation,2,False,False,25554,60530,https://leetcode.com/problems/solve-the-equation
642,642,Design Search Autocomplete System,design-search-autocomplete-system,3,True,False,64649,143554,https://leetcode.com/problems/design-search-autocomplete-system
643,643,Maximum Average Subarray I,maximum-average-subarray-i,1,False,False,82233,197789,https://leetcode.com/problems/maximum-average-subarray-i
644,644,Maximum Average Subarray II,maximum-average-subarray-ii,3,True,False,11471,35687,https://leetcode.com/problems/maximum-average-subarray-ii
645,645,Set Mismatch,set-mismatch,1,False,False,77462,183483,https://leetcode.com/problems/set-mismatch
646,646,Maximum Length of Pair Chain,maximum-length-of-pair-chain,2,False,False,61807,118579,https://leetcode.com/problems/maximum-length-of-pair-chain
647,647,Palindromic Substrings,palindromic-substrings,2,False,False,203689,334643,https://leetcode.com/problems/palindromic-substrings
648,648,Replace Words,replace-words,2,False,False,58360,102464,https://leetcode.com/problems/replace-words
649,649,Dota2 Senate,dota2-senate,2,False,False,13208,33782,https://leetcode.com/problems/dota2-senate
650,650,2 Keys Keyboard,2-keys-keyboard,2,False,False,60942,123466,https://leetcode.com/problems/2-keys-keyboard
651,651,4 Keys Keyboard,4-keys-keyboard,2,True,False,16560,31482,https://leetcode.com/problems/4-keys-keyboard
652,652,Find Duplicate Subtrees,find-duplicate-subtrees,2,False,False,67830,134483,https://leetcode.com/problems/find-duplicate-subtrees
653,653,Two Sum IV - Input is a BST,two-sum-iv-input-is-a-bst,1,False,False,155406,279283,https://leetcode.com/problems/two-sum-iv-input-is-a-bst
654,654,Maximum Binary Tree,maximum-binary-tree,2,False,False,138758,173210,https://leetcode.com/problems/maximum-binary-tree
655,655,Print Binary Tree,print-binary-tree,2,False,False,33406,60679,https://leetcode.com/problems/print-binary-tree
656,656,Coin Path,coin-path,3,True,False,9405,32334,https://leetcode.com/problems/coin-path
657,657,Robot Return to Origin,robot-return-to-origin,1,False,False,245383,334821,https://leetcode.com/problems/robot-return-to-origin
658,658,Find K Closest Elements,find-k-closest-elements,2,False,False,114544,278961,https://leetcode.com/problems/find-k-closest-elements
659,659,Split Array into Consecutive Subsequences,split-array-into-consecutive-subsequences,2,False,False,48530,110673,https://leetcode.com/problems/split-array-into-consecutive-subsequences
660,660,Remove 9,remove-9,3,True,False,7014,13113,https://leetcode.com/problems/remove-9
661,661,Image Smoother,image-smoother,1,False,False,49709,96247,https://leetcode.com/problems/image-smoother
662,662,Maximum Width of Binary Tree,maximum-width-of-binary-tree,2,False,False,94242,231729,https://leetcode.com/problems/maximum-width-of-binary-tree
663,663,Equal Tree Partition,equal-tree-partition,2,True,False,19087,48231,https://leetcode.com/problems/equal-tree-partition
664,664,Strange Printer,strange-printer,3,False,False,15113,37337,https://leetcode.com/problems/strange-printer
665,665,Non-decreasing Array,non-decreasing-array,1,False,False,101895,521822,https://leetcode.com/problems/non-decreasing-array
666,666,Path Sum IV,path-sum-iv,2,True,False,12689,23132,https://leetcode.com/problems/path-sum-iv
667,667,Beautiful Arrangement II,beautiful-arrangement-ii,2,False,False,24606,45260,https://leetcode.com/problems/beautiful-arrangement-ii
668,668,Kth Smallest Number in Multiplication Table,kth-smallest-number-in-multiplication-table,3,False,False,21850,47367,https://leetcode.com/problems/kth-smallest-number-in-multiplication-table
669,669,Trim a Binary Search Tree,trim-a-binary-search-tree,1,False,False,109515,173662,https://leetcode.com/problems/trim-a-binary-search-tree
670,670,Maximum Swap,maximum-swap,2,False,False,75225,171066,https://leetcode.com/problems/maximum-swap
671,671,Second Minimum Node In a Binary Tree,second-minimum-node-in-a-binary-tree,1,False,False,82230,192684,https://leetcode.com/problems/second-minimum-node-in-a-binary-tree
672,672,Bulb Switcher II,bulb-switcher-ii,2,False,False,13020,25602,https://leetcode.com/problems/bulb-switcher-ii
673,673,Number of Longest Increasing Subsequence,number-of-longest-increasing-subsequence,2,False,False,54039,150886,https://leetcode.com/problems/number-of-longest-increasing-subsequence
674,674,Longest Continuous Increasing Subsequence,longest-continuous-increasing-subsequence,1,False,False,118798,258943,https://leetcode.com/problems/longest-continuous-increasing-subsequence
675,675,Cut Off Trees for Golf Event,cut-off-trees-for-golf-event,3,False,False,34348,99306,https://leetcode.com/problems/cut-off-trees-for-golf-event
676,676,Implement Magic Dictionary,implement-magic-dictionary,2,False,False,42353,77408,https://leetcode.com/problems/implement-magic-dictionary
677,677,Map Sum Pairs,map-sum-pairs,2,False,False,42996,80280,https://leetcode.com/problems/map-sum-pairs
678,678,Valid Parenthesis String,valid-parenthesis-string,2,False,False,116482,374481,https://leetcode.com/problems/valid-parenthesis-string
679,679,24 Game,24-game,3,False,False,42333,90921,https://leetcode.com/problems/24-game
680,680,Valid Palindrome II,valid-palindrome-ii,1,False,False,191936,522609,https://leetcode.com/problems/valid-palindrome-ii
681,681,Next Closest Time,next-closest-time,2,True,False,66934,148393,https://leetcode.com/problems/next-closest-time
682,682,Baseball Game,baseball-game,1,False,False,82828,128827,https://leetcode.com/problems/baseball-game
683,683,K Empty Slots,k-empty-slots,3,True,False,46871,131435,https://leetcode.com/problems/k-empty-slots
684,684,Redundant Connection,redundant-connection,2,False,False,102434,177291,https://leetcode.com/problems/redundant-connection
685,685,Redundant Connection II,redundant-connection-ii,3,False,False,36388,111896,https://leetcode.com/problems/redundant-connection-ii
686,686,Repeated String Match,repeated-string-match,2,False,False,95954,296471,https://leetcode.com/problems/repeated-string-match
687,687,Longest Univalue Path,longest-univalue-path,1,False,False,96922,266610,https://leetcode.com/problems/longest-univalue-path
688,688,Knight Probability in Chessboard,knight-probability-in-chessboard,2,False,False,46237,93960,https://leetcode.com/problems/knight-probability-in-chessboard
689,689,Maximum Sum of 3 Non-Overlapping Subarrays,maximum-sum-of-3-non-overlapping-subarrays,3,False,False,45438,97757,https://leetcode.com/problems/maximum-sum-of-3-non-overlapping-subarrays
690,690,Employee Importance,employee-importance,1,False,False,80947,140876,https://leetcode.com/problems/employee-importance
691,691,Stickers to Spell Word,stickers-to-spell-word,3,False,False,16190,37569,https://leetcode.com/problems/stickers-to-spell-word
692,692,Top K Frequent Words,top-k-frequent-words,2,False,False,199601,382836,https://leetcode.com/problems/top-k-frequent-words
693,693,Binary Number with Alternating Bits,binary-number-with-alternating-bits,1,False,False,64025,107659,https://leetcode.com/problems/binary-number-with-alternating-bits
694,694,Number of Distinct Islands,number-of-distinct-islands,2,True,False,64476,114438,https://leetcode.com/problems/number-of-distinct-islands
695,695,Max Area of Island,max-area-of-island,2,False,False,168158,266861,https://leetcode.com/problems/max-area-of-island
696,696,Count Binary Substrings,count-binary-substrings,1,False,False,47689,84910,https://leetcode.com/problems/count-binary-substrings
697,697,Degree of an Array,degree-of-an-array,1,False,False,88645,164367,https://leetcode.com/problems/degree-of-an-array
698,698,Partition to K Equal Sum Subsets,partition-to-k-equal-sum-subsets,2,False,False,93942,209015,https://leetcode.com/problems/partition-to-k-equal-sum-subsets
699,699,Falling Squares,falling-squares,3,False,False,13670,32574,https://leetcode.com/problems/falling-squares
711,711,Number of Distinct Islands II,number-of-distinct-islands-ii,3,True,False,5908,12387,https://leetcode.com/problems/number-of-distinct-islands-ii
712,712,Minimum ASCII Delete Sum for Two Strings,minimum-ascii-delete-sum-for-two-strings,2,False,False,37482,63925,https://leetcode.com/problems/minimum-ascii-delete-sum-for-two-strings
713,713,Subarray Product Less Than K,subarray-product-less-than-k,2,False,False,65412,166814,https://leetcode.com/problems/subarray-product-less-than-k
714,714,Best Time to Buy and Sell Stock with Transaction Fee,best-time-to-buy-and-sell-stock-with-transaction-fee,2,False,False,74270,135029,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-with-transaction-fee
715,715,Range Module,range-module,3,False,False,19248,49594,https://leetcode.com/problems/range-module
716,716,Max Stack,max-stack,1,True,False,57843,135564,https://leetcode.com/problems/max-stack
717,717,1-bit and 2-bit Characters,1-bit-and-2-bit-characters,1,False,False,70053,144663,https://leetcode.com/problems/1-bit-and-2-bit-characters
718,718,Maximum Length of Repeated Subarray,maximum-length-of-repeated-subarray,2,False,False,68445,138145,https://leetcode.com/problems/maximum-length-of-repeated-subarray
719,719,Find K-th Smallest Pair Distance,find-k-th-smallest-pair-distance,3,False,False,35073,110414,https://leetcode.com/problems/find-k-th-smallest-pair-distance
720,720,Longest Word in Dictionary,longest-word-in-dictionary,1,False,False,65580,135350,https://leetcode.com/problems/longest-word-in-dictionary
721,721,Accounts Merge,accounts-merge,2,False,False,93028,188822,https://leetcode.com/problems/accounts-merge
722,722,Remove Comments,remove-comments,2,False,False,30146,86673,https://leetcode.com/problems/remove-comments
723,723,Candy Crush,candy-crush,2,True,False,23326,33361,https://leetcode.com/problems/candy-crush
724,724,Find Pivot Index,find-pivot-index,1,False,False,147138,332483,https://leetcode.com/problems/find-pivot-index
725,725,Split Linked List in Parts,split-linked-list-in-parts,2,False,False,51133,97613,https://leetcode.com/problems/split-linked-list-in-parts
726,726,Number of Atoms,number-of-atoms,3,False,False,23187,46821,https://leetcode.com/problems/number-of-atoms
727,727,Minimum Window Subsequence,minimum-window-subsequence,3,True,False,42037,100359,https://leetcode.com/problems/minimum-window-subsequence
728,728,Self Dividing Numbers,self-dividing-numbers,1,False,False,132048,177040,https://leetcode.com/problems/self-dividing-numbers
729,729,My Calendar I,my-calendar-i,2,False,False,63173,121267,https://leetcode.com/problems/my-calendar-i
730,730,Count Different Palindromic Subsequences,count-different-palindromic-subsequences,3,False,False,15648,37282,https://leetcode.com/problems/count-different-palindromic-subsequences
731,731,My Calendar II,my-calendar-ii,2,False,False,43737,88627,https://leetcode.com/problems/my-calendar-ii
732,732,My Calendar III,my-calendar-iii,3,False,False,21828,36195,https://leetcode.com/problems/my-calendar-iii
733,733,Flood Fill,flood-fill,1,False,False,182069,328530,https://leetcode.com/problems/flood-fill
734,734,Sentence Similarity,sentence-similarity,1,True,False,35517,84238,https://leetcode.com/problems/sentence-similarity
735,735,Asteroid Collision,asteroid-collision,2,False,False,66220,161214,https://leetcode.com/problems/asteroid-collision
736,736,Parse Lisp Expression,parse-lisp-expression,3,False,False,12309,25827,https://leetcode.com/problems/parse-lisp-expression
737,737,Sentence Similarity II,sentence-similarity-ii,2,True,False,42878,93338,https://leetcode.com/problems/sentence-similarity-ii
738,738,Monotone Increasing Digits,monotone-increasing-digits,2,False,False,23203,51940,https://leetcode.com/problems/monotone-increasing-digits
739,739,Daily Temperatures,daily-temperatures,2,False,False,178548,280267,https://leetcode.com/problems/daily-temperatures
740,740,Delete and Earn,delete-and-earn,2,False,False,40589,83290,https://leetcode.com/problems/delete-and-earn
741,741,Cherry Pickup,cherry-pickup,3,False,False,27219,80029,https://leetcode.com/problems/cherry-pickup
742,709,To Lower Case,to-lower-case,1,False,False,223103,280625,https://leetcode.com/problems/to-lower-case
743,742,Closest Leaf in a Binary Tree,closest-leaf-in-a-binary-tree,2,True,False,21704,49693,https://leetcode.com/problems/closest-leaf-in-a-binary-tree
744,743,Network Delay Time,network-delay-time,2,False,False,110799,246213,https://leetcode.com/problems/network-delay-time
745,744,Find Smallest Letter Greater Than Target,find-smallest-letter-greater-than-target,1,False,False,80490,176903,https://leetcode.com/problems/find-smallest-letter-greater-than-target
746,745,Prefix and Suffix Search,prefix-and-suffix-search,3,False,False,19492,56784,https://leetcode.com/problems/prefix-and-suffix-search
747,746,Min Cost Climbing Stairs,min-cost-climbing-stairs,1,False,False,175835,348270,https://leetcode.com/problems/min-cost-climbing-stairs
748,747,Largest Number At Least Twice of Others,largest-number-at-least-twice-of-others,1,False,False,93960,222668,https://leetcode.com/problems/largest-number-at-least-twice-of-others
749,748,Shortest Completing Word,shortest-completing-word,1,False,False,34135,59994,https://leetcode.com/problems/shortest-completing-word
750,749,Contain Virus,contain-virus,3,False,False,4931,10802,https://leetcode.com/problems/contain-virus
